x,y
270.18,27.32
270.18,27.32
270.18,27.32
277.19,28.67
277.19,28.67
277.19,28.67
277.19,28.67
277.19,28.67
277.19,28.67
277.19,28.67
277.19,28.67
277.19,28.67
277.19,28.67
270.66,27.32
270.66,27.32
270.66,27.32
270.66,27.32
270.66,27.32
270.66,27.32
270.66,27.32
270.66,27.32
270.66,27.32
270.66,27.32
284.59,15.47
284.59,15.47
284.59,15.47
284.59,15.47
284.59,15.47
284.59,15.47
284.59,15.47
284.59,15.47
284.59,15.47
284.59,15.47
255.08,13.35
255.08,13.35
255.08,13.35
255.08,13.35
255.08,13.35
255.08,13.35
255.08,13.35
255.08,13.35
255.08,13.35
255.08,13.35
270.96,11.52
270.96,11.52
270.96,11.52
270.96,11.52
270.96,11.52
270.96,11.52
270.96,11.52
270.96,11.52
270.96,11.52
270.96,11.52
253.57,0.38
253.57,0.38
253.57,0.38
253.57,0.38
253.57,0.38
253.57,0.38
253.57,0.38
253.57,0.38
253.57,0.38
253.57,0.38
272.17,13.68
272.17,13.68
272.17,13.68
272.17,13.68
272.17,13.68
272.17,13.68
272.17,13.68
272.17,13.68
272.17,13.68
272.17,13.68
287.24,11.59
287.24,11.59
287.24,11.59
287.24,11.59
287.24,11.59
287.24,11.59
287.24,11.59
287.24,11.59
287.24,11.59
287.24,11.59
284.07,30.62
284.07,30.62
284.07,30.62
284.07,30.62
284.07,30.62
284.07,30.62
284.07,30.62
284.07,30.62
284.07,30.62
284.07,30.62
274.25,10.3
274.25,10.3
274.25,10.3
274.25,10.3
274.25,10.3
274.25,10.3
274.25,10.3
274.25,10.3
274.25,10.3
274.25,10.3
263.7,15.45
263.7,15.45
263.7,15.45
263.7,15.45
263.7,15.45
263.7,15.45
263.7,15.45
263.7,15.45
263.7,15.45
263.7,15.45
250.69,18.19
250.69,18.19
250.69,18.19
250.69,18.19
250.69,18.19
250.69,18.19
250.69,18.19
250.69,18.19
250.69,18.19
250.69,18.19
266.44,2.38
266.44,2.38
266.44,2.38
266.44,2.38
266.44,2.38
266.44,2.38
266.44,2.38
266.44,2.38
266.44,2.38
266.44,2.38
240.59,3.29
240.59,3.29
240.59,3.29
240.59,3.29
240.59,3.29
240.59,3.29
240.59,3.29
240.59,3.29
240.59,3.29
240.59,3.29
280.24,15.54
280.24,15.54
280.24,15.54
280.24,15.54
280.24,15.54
280.24,15.54
280.24,15.54
280.24,15.54
280.24,15.54
280.24,15.54
289.1,14.47
289.1,14.47
289.1,14.47
289.1,14.47
289.1,14.47
289.1,14.47
289.1,14.47
289.1,14.47
289.1,14.47
289.1,14.47
270.55,3.86
270.55,3.86
270.55,3.86
270.55,3.86
270.55,3.86
270.55,3.86
270.55,3.86
270.55,3.86
270.55,3.86
270.55,3.86
266.6,38.65
266.6,38.65
266.6,38.65
266.6,38.65
266.6,38.65
266.6,38.65
266.6,38.65
266.6,38.65
266.6,38.65
266.6,38.65
263.04,13.75
263.04,13.75
263.04,13.75
263.04,13.75
263.04,13.75
263.04,13.75
263.04,13.75
263.04,13.75
263.04,13.75
263.04,13.75
267.98,14.93
267.98,14.93
267.98,14.93
267.98,14.93
267.98,14.93
267.98,14.93
267.98,14.93
267.98,14.93
267.98,14.93
267.98,14.93
262.55,28.3
262.55,28.3
262.55,28.3
262.55,28.3
262.55,28.3
262.55,28.3
262.55,28.3
262.55,28.3
262.55,28.3
262.55,28.3
289.02,50.73
289.02,50.73
289.02,50.73
289.02,50.73
289.02,50.73
289.02,50.73
289.02,50.73
289.02,50.73
289.02,50.73
289.02,50.73
282.63,40.17
282.63,40.17
282.63,40.17
282.63,40.17
282.63,40.17
282.63,40.17
282.63,40.17
282.63,40.17
282.63,40.17
282.63,40.17
271.23,5.9
271.23,5.9
271.23,5.9
271.23,5.9
271.23,5.9
271.23,5.9
271.23,5.9
271.23,5.9
271.23,5.9
271.23,5.9
251.99,20.44
251.99,20.44
251.99,20.44
251.99,20.44
251.99,20.44
251.99,20.44
251.99,20.44
251.99,20.44
251.99,20.44
251.99,20.44
251.04,9.03
251.04,9.03
251.04,9.03
251.04,9.03
251.04,9.03
251.04,9.03
251.04,9.03
251.04,9.03
251.04,9.03
251.04,9.03
273.88,7.03
273.88,7.03
273.88,7.03
273.88,7.03
273.88,7.03
273.88,7.03
273.88,7.03
273.88,7.03
273.88,7.03
273.88,7.03
272.62,4.62
272.62,4.62
272.62,4.62
272.62,4.62
272.62,4.62
272.62,4.62
272.62,4.62
272.62,4.62
272.62,4.62
272.62,4.62
269.84,13.35
269.84,13.35
269.84,13.35
269.84,13.35
269.84,13.35
269.84,13.35
269.84,13.35
269.84,13.35
269.84,13.35
269.84,13.35
261.73,24.42
261.73,24.42
261.73,24.42
261.73,24.42
261.73,24.42
261.73,24.42
261.73,24.42
261.73,24.42
261.73,24.42
261.73,24.42
277.28,35.08
277.28,35.08
277.28,35.08
277.28,35.08
277.28,35.08
277.28,35.08
277.28,35.08
277.28,35.08
277.28,35.08
277.28,35.08
251.69,1.23
251.69,1.23
251.69,1.23
251.69,1.23
251.69,1.23
251.69,1.23
251.69,1.23
251.69,1.23
251.69,1.23
251.69,1.23
248.29,5.86
248.29,5.86
248.29,5.86
248.29,5.86
248.29,5.86
248.29,5.86
248.29,5.86
248.29,5.86
248.29,5.86
248.29,5.86
257.33,18.44
257.33,18.44
257.33,18.44
257.33,18.44
257.33,18.44
257.33,18.44
257.33,18.44
257.33,18.44
257.33,18.44
257.33,18.44
257.49,7.51
257.49,7.51
257.49,7.51
257.49,7.51
257.49,7.51
257.49,7.51
257.49,7.51
257.49,7.51
257.49,7.51
257.49,7.51
274.63,25.68
274.63,25.68
274.63,25.68
274.63,25.68
274.63,25.68
274.63,25.68
274.63,25.68
274.63,25.68
274.63,25.68
274.63,25.68
251.71,19.37
251.71,19.37
251.71,19.37
251.71,19.37
251.71,19.37
251.71,19.37
251.71,19.37
251.71,19.37
251.71,19.37
251.71,19.37
283.15,12.11
283.15,12.11
283.15,12.11
283.15,12.11
283.15,12.11
283.15,12.11
283.15,12.11
283.15,12.11
283.15,12.11
283.15,12.11
255.68,0.87
255.68,0.87
255.68,0.87
255.68,0.87
255.68,0.87
255.68,0.87
255.68,0.87
255.68,0.87
255.68,0.87
255.68,0.87
284.82,16.89
284.82,16.89
284.82,16.89
284.82,16.89
284.82,16.89
284.82,16.89
284.82,16.89
284.82,16.89
284.82,16.89
284.82,16.89
249.97,4.58
249.97,4.58
249.97,4.58
249.97,4.58
249.97,4.58
249.97,4.58
249.97,4.58
249.97,4.58
249.97,4.58
249.97,4.58
259.81,7.35
259.81,7.35
259.81,7.35
259.81,7.35
259.81,7.35
259.81,7.35
259.81,7.35
259.81,7.35
259.81,7.35
259.81,7.35
284.8,32.58
284.8,32.58
284.8,32.58
284.8,32.58
284.8,32.58
284.8,32.58
284.8,32.58
284.8,32.58
284.8,32.58
284.8,32.58
265.21,25.12
265.21,25.12
265.21,25.12
265.21,25.12
265.21,25.12
265.21,25.12
265.21,25.12
265.21,25.12
265.21,25.12
265.21,25.12
269.91,0.2
269.91,0.2
269.91,0.2
269.91,0.2
269.91,0.2
269.91,0.2
269.91,0.2
269.91,0.2
269.91,0.2
269.91,0.2
280.6,17.68
280.6,17.68
280.6,17.68
280.6,17.68
280.6,17.68
280.6,17.68
280.6,17.68
280.6,17.68
280.6,17.68
280.6,17.68
271.26,7.29
271.26,7.29
271.26,7.29
271.26,7.29
271.26,7.29
271.26,7.29
271.26,7.29
271.26,7.29
271.26,7.29
271.26,7.29
263.99,10.3
263.99,10.3
263.99,10.3
263.99,10.3
263.99,10.3
263.99,10.3
263.99,10.3
263.99,10.3
263.99,10.3
263.99,10.3
281.97,24.86
281.97,24.86
281.97,24.86
281.97,24.86
281.97,24.86
281.97,24.86
281.97,24.86
281.97,24.86
281.97,24.86
281.97,24.86
265.45,17.64
265.45,17.64
265.45,17.64
265.45,17.64
265.45,17.64
265.45,17.64
265.45,17.64
265.45,17.64
265.45,17.64
265.45,17.64
289.36,21.12
289.36,21.12
289.36,21.12
289.36,21.12
289.36,21.12
289.36,21.12
289.36,21.12
289.36,21.12
289.36,21.12
289.36,21.12
253.48,5.65
253.48,5.65
253.48,5.65
253.48,5.65
253.48,5.65
253.48,5.65
253.48,5.65
253.48,5.65
253.48,5.65
253.48,5.65
280.09,23.84
280.09,23.84
280.09,23.84
280.09,23.84
280.09,23.84
280.09,23.84
280.09,23.84
280.09,23.84
280.09,23.84
280.09,23.84
243.82,9.44
243.82,9.44
243.82,9.44
243.82,9.44
243.82,9.44
243.82,9.44
243.82,9.44
243.82,9.44
243.82,9.44
243.82,9.44
239.16,5.79
239.16,5.79
239.16,5.79
239.16,5.79
239.16,5.79
239.16,5.79
239.16,5.79
239.16,5.79
239.16,5.79
239.16,5.79
273.88,38.59
273.88,38.59
273.88,38.59
273.88,38.59
273.88,38.59
273.88,38.59
273.88,38.59
273.88,38.59
273.88,38.59
273.88,38.59
274.85,15.93
274.85,15.93
274.85,15.93
274.85,15.93
274.85,15.93
274.85,15.93
274.85,15.93
274.85,15.93
274.85,15.93
274.85,15.93
267.16,16.99
267.16,16.99
267.16,16.99
267.16,16.99
267.16,16.99
267.16,16.99
267.16,16.99
267.16,16.99
267.16,16.99
267.16,16.99
267.79,6.36
267.79,6.36
267.79,6.36
267.79,6.36
267.79,6.36
267.79,6.36
267.79,6.36
267.79,6.36
267.79,6.36
267.79,6.36
263.19,17.54
263.19,17.54
263.19,17.54
263.19,17.54
263.19,17.54
263.19,17.54
263.19,17.54
263.19,17.54
263.19,17.54
263.19,17.54
272.77,24.53
272.77,24.53
272.77,24.53
272.77,24.53
272.77,24.53
272.77,24.53
272.77,24.53
272.77,24.53
272.77,24.53
272.77,24.53
284.99,24.78
284.99,24.78
284.99,24.78
284.99,24.78
284.99,24.78
284.99,24.78
284.99,24.78
284.99,24.78
284.99,24.78
284.99,24.78
260.38,8.11
260.38,8.11
260.38,8.11
260.38,8.11
260.38,8.11
260.38,8.11
260.38,8.11
260.38,8.11
260.38,8.11
260.38,8.11
282.51,26.63
282.51,26.63
282.51,26.63
282.51,26.63
282.51,26.63
282.51,26.63
282.51,26.63
282.51,26.63
282.51,26.63
282.51,26.63
256.23,2.77
256.23,2.77
256.23,2.77
256.23,2.77
256.23,2.77
256.23,2.77
256.23,2.77
256.23,2.77
256.23,2.77
256.23,2.77
282.53,9.73
282.53,9.73
282.53,9.73
282.53,9.73
282.53,9.73
282.53,9.73
282.53,9.73
282.53,9.73
282.53,9.73
282.53,9.73
282.83,52.05
282.83,52.05
282.83,52.05
282.83,52.05
282.83,52.05
282.83,52.05
282.83,52.05
282.83,52.05
282.83,52.05
282.83,52.05
276.82,29.93
276.82,29.93
276.82,29.93
276.82,29.93
276.82,29.93
276.82,29.93
276.82,29.93
276.82,29.93
276.82,29.93
276.82,29.93
280.29,27.41
280.29,27.41
280.29,27.41
280.29,27.41
280.29,27.41
280.29,27.41
280.29,27.41
280.29,27.41
280.29,27.41
280.29,27.41
273.22,3.31
273.22,3.31
273.22,3.31
273.22,3.31
273.22,3.31
273.22,3.31
273.22,3.31
273.22,3.31
273.22,3.31
273.22,3.31
270.77,20.46
270.77,20.46
270.77,20.46
270.77,20.46
270.77,20.46
270.77,20.46
270.77,20.46
270.77,20.46
270.77,20.46
270.77,20.46
266.71,27.62
266.71,27.62
266.71,27.62
266.71,27.62
266.71,27.62
266.71,27.62
266.71,27.62
266.71,27.62
266.71,27.62
266.71,27.62
283.42,44.67
283.42,44.67
283.42,44.67
283.42,44.67
283.42,44.67
283.42,44.67
283.42,44.67
283.42,44.67
283.42,44.67
283.42,44.67
276.61,20.27
276.61,20.27
276.61,20.27
276.61,20.27
276.61,20.27
276.61,20.27
276.61,20.27
276.61,20.27
276.61,20.27
276.61,20.27
284.34,16.11
284.34,16.11
284.34,16.11
284.34,16.11
284.34,16.11
284.34,16.11
284.34,16.11
284.34,16.11
284.34,16.11
284.34,16.11
271.44,28.48
271.44,28.48
271.44,28.48
271.44,28.48
271.44,28.48
271.44,28.48
271.44,28.48
271.44,28.48
271.44,28.48
271.44,28.48
260.88,14.33
260.88,14.33
260.88,14.33
260.88,14.33
260.88,14.33
260.88,14.33
260.88,14.33
260.88,14.33
260.88,14.33
260.88,14.33
271.99,31.01
271.99,31.01
271.99,31.01
271.99,31.01
271.99,31.01
271.99,31.01
271.99,31.01
271.99,31.01
271.99,31.01
271.99,31.01
258.37,8.06
258.37,8.06
258.37,8.06
258.37,8.06
258.37,8.06
258.37,8.06
258.37,8.06
258.37,8.06
258.37,8.06
258.37,8.06
272.21,13.83
272.21,13.83
272.21,13.83
272.21,13.83
272.21,13.83
272.21,13.83
272.21,13.83
272.21,13.83
272.21,13.83
272.21,13.83
279.03,19.21
279.03,19.21
279.03,19.21
279.03,19.21
279.03,19.21
279.03,19.21
279.03,19.21
279.03,19.21
279.03,19.21
279.03,19.21
264.82,4.85
264.82,4.85
264.82,4.85
264.82,4.85
264.82,4.85
264.82,4.85
264.82,4.85
264.82,4.85
264.82,4.85
264.82,4.85
280.05,34.11
280.05,34.11
280.05,34.11
280.05,34.11
280.05,34.11
280.05,34.11
280.05,34.11
280.05,34.11
280.05,34.11
280.05,34.11
265.76,13.44
265.76,13.44
265.76,13.44
265.76,13.44
265.76,13.44
265.76,13.44
265.76,13.44
265.76,13.44
265.76,13.44
265.76,13.44
269.89,11.87
269.89,11.87
269.89,11.87
269.89,11.87
269.89,11.87
269.89,11.87
269.89,11.87
269.89,11.87
269.89,11.87
269.89,11.87
253.85,12.97
253.85,12.97
253.85,12.97
253.85,12.97
253.85,12.97
253.85,12.97
253.85,12.97
253.85,12.97
253.85,12.97
253.85,12.97
275.15,23.2
275.15,23.2
275.15,23.2
275.15,23.2
275.15,23.2
275.15,23.2
275.15,23.2
275.15,23.2
275.15,23.2
275.15,23.2
259.67,17.19
259.67,17.19
259.67,17.19
259.67,17.19
259.67,17.19
259.67,17.19
259.67,17.19
259.67,17.19
259.67,17.19
259.67,17.19
267.4,13.64
267.4,13.64
267.4,13.64
267.4,13.64
267.4,13.64
267.4,13.64
267.4,13.64
267.4,13.64
267.4,13.64
267.4,13.64
265.03,29.77
265.03,29.77
265.03,29.77
265.03,29.77
265.03,29.77
265.03,29.77
265.03,29.77
265.03,29.77
265.03,29.77
265.03,29.77
270.89,36.61
270.89,36.61
270.89,36.61
270.89,36.61
270.89,36.61
270.89,36.61
270.89,36.61
270.89,36.61
270.89,36.61
270.89,36.61
285.61,29.65
285.61,29.65
285.61,29.65
285.61,29.65
285.61,29.65
285.61,29.65
285.61,29.65
285.61,29.65
285.61,29.65
285.61,29.65
260.59,9.2
260.59,9.2
260.59,9.2
260.59,9.2
260.59,9.2
260.59,9.2
260.59,9.2
260.59,9.2
260.59,9.2
260.59,9.2
274.24,19.82
274.24,19.82
274.24,19.82
274.24,19.82
274.24,19.82
274.24,19.82
274.24,19.82
274.24,19.82
274.24,19.82
274.24,19.82
282.15,14.17
282.15,14.17
282.15,14.17
282.15,14.17
282.15,14.17
282.15,14.17
282.15,14.17
282.15,14.17
282.15,14.17
282.15,14.17
274.5,15.64
274.5,15.64
274.5,15.64
274.5,15.64
274.5,15.64
274.5,15.64
274.5,15.64
274.5,15.64
274.5,15.64
274.5,15.64
265.21,10.93
265.21,10.93
265.21,10.93
265.21,10.93
265.21,10.93
265.21,10.93
265.21,10.93
265.21,10.93
265.21,10.93
265.21,10.93
277.94,21.32
277.94,21.32
277.94,21.32
277.94,21.32
277.94,21.32
277.94,21.32
277.94,21.32
277.94,21.32
277.94,21.32
277.94,21.32
260.17,0.79
260.17,0.79
260.17,0.79
260.17,0.79
260.17,0.79
260.17,0.79
260.17,0.79
260.17,0.79
260.17,0.79
260.17,0.79
269.94,22.08
269.94,22.08
269.94,22.08
269.94,22.08
269.94,22.08
269.94,22.08
269.94,22.08
269.94,22.08
269.94,22.08
269.94,22.08
266.2,9.95
266.2,9.95
266.2,9.95
266.2,9.95
266.2,9.95
266.2,9.95
266.2,9.95
266.2,9.95
266.2,9.95
266.2,9.95
270.14,0.73
270.14,0.73
270.14,0.73
270.14,0.73
270.14,0.73
270.14,0.73
270.14,0.73
270.14,0.73
270.14,0.73
270.14,0.73
270.38,15.43
270.38,15.43
270.38,15.43
270.38,15.43
270.38,15.43
270.38,15.43
270.38,15.43
270.38,15.43
270.38,15.43
270.38,15.43
277.52,4.24
277.52,4.24
277.52,4.24
277.52,4.24
277.52,4.24
277.52,4.24
277.52,4.24
277.52,4.24
277.52,4.24
277.52,4.24
259.16,10.84
259.16,10.84
259.16,10.84
259.16,10.84
259.16,10.84
259.16,10.84
259.16,10.84
259.16,10.84
259.16,10.84
259.16,10.84
286.5,28.94
286.5,28.94
286.5,28.94
286.5,28.94
286.5,28.94
286.5,28.94
286.5,28.94
286.5,28.94
286.5,28.94
286.5,28.94
267.82,1.47
267.82,1.47
267.82,1.47
267.82,1.47
267.82,1.47
267.82,1.47
267.82,1.47
267.82,1.47
267.82,1.47
267.82,1.47
266.45,14.26
266.45,14.26
266.45,14.26
266.45,14.26
266.45,14.26
266.45,14.26
266.45,14.26
266.45,14.26
266.45,14.26
266.45,14.26
248.37,9.44
248.37,9.44
248.37,9.44
248.37,9.44
248.37,9.44
248.37,9.44
248.37,9.44
248.37,9.44
248.37,9.44
248.37,9.44
276.52,20.34
276.52,20.34
276.52,20.34
276.52,20.34
276.52,20.34
276.52,20.34
276.52,20.34
276.52,20.34
276.52,20.34
276.52,20.34
263.66,17.15
263.66,17.15
263.66,17.15
263.66,17.15
263.66,17.15
263.66,17.15
263.66,17.15
263.66,17.15
263.66,17.15
263.66,17.15
271.02,20.88
271.02,20.88
271.02,20.88
271.02,20.88
271.02,20.88
271.02,20.88
271.02,20.88
271.02,20.88
271.02,20.88
271.02,20.88
263.56,4.0
263.56,4.0
263.56,4.0
263.56,4.0
263.56,4.0
263.56,4.0
263.56,4.0
263.56,4.0
263.56,4.0
263.56,4.0
254.9,11.26
254.9,11.26
254.9,11.26
254.9,11.26
254.9,11.26
254.9,11.26
254.9,11.26
254.9,11.26
254.9,11.26
254.9,11.26
279.16,27.85
279.16,27.85
279.16,27.85
279.16,27.85
279.16,27.85
279.16,27.85
279.16,27.85
279.16,27.85
279.16,27.85
279.16,27.85
275.51,9.1
275.51,9.1
275.51,9.1
275.51,9.1
275.51,9.1
275.51,9.1
275.51,9.1
275.51,9.1
275.51,9.1
275.51,9.1
268.11,12.61
268.11,12.61
268.11,12.61
268.11,12.61
268.11,12.61
268.11,12.61
268.11,12.61
268.11,12.61
268.11,12.61
268.11,12.61
281.96,11.23
281.96,11.23
281.96,11.23
281.96,11.23
281.96,11.23
281.96,11.23
281.96,11.23
281.96,11.23
281.96,11.23
281.96,11.23
263.88,25.78
263.88,25.78
263.88,25.78
263.88,25.78
263.88,25.78
263.88,25.78
263.88,25.78
263.88,25.78
263.88,25.78
263.88,25.78
266.01,4.21
266.01,4.21
266.01,4.21
266.01,4.21
266.01,4.21
266.01,4.21
266.01,4.21
266.01,4.21
266.01,4.21
266.01,4.21
251.98,11.7
251.98,11.7
251.98,11.7
251.98,11.7
251.98,11.7
251.98,11.7
251.98,11.7
251.98,11.7
251.98,11.7
251.98,11.7
265.52,19.25
265.52,19.25
265.52,19.25
265.52,19.25
265.52,19.25
265.52,19.25
265.52,19.25
265.52,19.25
265.52,19.25
265.52,19.25
289.52,41.34
289.52,41.34
289.52,41.34
289.52,41.34
289.52,41.34
289.52,41.34
289.52,41.34
289.52,41.34
289.52,41.34
289.52,41.34
275.99,11.82
275.99,11.82
275.99,11.82
275.99,11.82
275.99,11.82
275.99,11.82
275.99,11.82
275.99,11.82
275.99,11.82
275.99,11.82
261.87,15.03
261.87,15.03
261.87,15.03
261.87,15.03
261.87,15.03
261.87,15.03
261.87,15.03
261.87,15.03
261.87,15.03
261.87,15.03
267.53,1.91
267.53,1.91
267.53,1.91
267.53,1.91
267.53,1.91
267.53,1.91
267.53,1.91
267.53,1.91
267.53,1.91
267.53,1.91
259.35,16.37
259.35,16.37
259.35,16.37
259.35,16.37
259.35,16.37
259.35,16.37
259.35,16.37
259.35,16.37
259.35,16.37
259.35,16.37
264.78,7.17
264.78,7.17
264.78,7.17
264.78,7.17
264.78,7.17
264.78,7.17
264.78,7.17
264.78,7.17
264.78,7.17
264.78,7.17
271.61,14.57
271.61,14.57
271.61,14.57
271.61,14.57
271.61,14.57
271.61,14.57
271.61,14.57
271.61,14.57
271.61,14.57
271.61,14.57
280.89,0.67
280.89,0.67
280.89,0.67
280.89,0.67
280.89,0.67
280.89,0.67
280.89,0.67
280.89,0.67
280.89,0.67
280.89,0.67
247.11,9.17
247.11,9.17
247.11,9.17
247.11,9.17
247.11,9.17
247.11,9.17
247.11,9.17
247.11,9.17
247.11,9.17
247.11,9.17
266.59,11.32
266.59,11.32
266.59,11.32
266.59,11.32
266.59,11.32
266.59,11.32
266.59,11.32
266.59,11.32
266.59,11.32
266.59,11.32
264.11,22.89
264.11,22.89
264.11,22.89
264.11,22.89
264.11,22.89
264.11,22.89
264.11,22.89
264.11,22.89
264.11,22.89
264.11,22.89
268.09,20.15
268.09,20.15
268.09,20.15
268.09,20.15
268.09,20.15
268.09,20.15
268.09,20.15
268.09,20.15
268.09,20.15
268.09,20.15
270.71,21.05
270.71,21.05
270.71,21.05
270.71,21.05
270.71,21.05
270.71,21.05
270.71,21.05
270.71,21.05
270.71,21.05
270.71,21.05
274.95,14.94
274.95,14.94
274.95,14.94
274.95,14.94
274.95,14.94
274.95,14.94
274.95,14.94
274.95,14.94
274.95,14.94
274.95,14.94
258.87,1.13
258.87,1.13
258.87,1.13
258.87,1.13
258.87,1.13
258.87,1.13
258.87,1.13
258.87,1.13
258.87,1.13
258.87,1.13
276.55,14.83
276.55,14.83
276.55,14.83
276.55,14.83
276.55,14.83
276.55,14.83
276.55,14.83
276.55,14.83
276.55,14.83
276.55,14.83
265.13,13.78
265.13,13.78
265.13,13.78
265.13,13.78
265.13,13.78
265.13,13.78
265.13,13.78
265.13,13.78
265.13,13.78
265.13,13.78
280.78,42.01
280.78,42.01
280.78,42.01
280.78,42.01
280.78,42.01
280.78,42.01
280.78,42.01
280.78,42.01
280.78,42.01
280.78,42.01
257.93,13.75
257.93,13.75
257.93,13.75
257.93,13.75
257.93,13.75
257.93,13.75
257.93,13.75
257.93,13.75
257.93,13.75
257.93,13.75
263.93,3.56
263.93,3.56
263.93,3.56
263.93,3.56
263.93,3.56
263.93,3.56
263.93,3.56
263.93,3.56
263.93,3.56
263.93,3.56
280.36,8.52
280.36,8.52
280.36,8.52
280.36,8.52
280.36,8.52
280.36,8.52
280.36,8.52
280.36,8.52
280.36,8.52
280.36,8.52
261.58,8.7
261.58,8.7
261.58,8.7
261.58,8.7
261.58,8.7
261.58,8.7
261.58,8.7
261.58,8.7
261.58,8.7
261.58,8.7
274.57,25.52
274.57,25.52
274.57,25.52
274.57,25.52
274.57,25.52
274.57,25.52
274.57,25.52
274.57,25.52
274.57,25.52
274.57,25.52
252.5,10.25
252.5,10.25
252.5,10.25
252.5,10.25
252.5,10.25
252.5,10.25
252.5,10.25
252.5,10.25
252.5,10.25
252.5,10.25
264.66,9.03
264.66,9.03
264.66,9.03
264.66,9.03
264.66,9.03
264.66,9.03
264.66,9.03
264.66,9.03
264.66,9.03
264.66,9.03
263.0,19.22
263.0,19.22
263.0,19.22
263.0,19.22
263.0,19.22
263.0,19.22
263.0,19.22
263.0,19.22
263.0,19.22
263.0,19.22
272.72,20.03
272.72,20.03
272.72,20.03
272.72,20.03
272.72,20.03
272.72,20.03
272.72,20.03
272.72,20.03
272.72,20.03
272.72,20.03
244.68,7.17
244.68,7.17
244.68,7.17
244.68,7.17
244.68,7.17
244.68,7.17
244.68,7.17
244.68,7.17
244.68,7.17
244.68,7.17
280.27,13.73
280.27,13.73
280.27,13.73
280.27,13.73
280.27,13.73
280.27,13.73
280.27,13.73
280.27,13.73
280.27,13.73
280.27,13.73
263.36,8.62
263.36,8.62
263.36,8.62
263.36,8.62
263.36,8.62
263.36,8.62
263.36,8.62
263.36,8.62
263.36,8.62
263.36,8.62
258.58,13.24
258.58,13.24
258.58,13.24
258.58,13.24
258.58,13.24
258.58,13.24
258.58,13.24
258.58,13.24
258.58,13.24
258.58,13.24
270.49,26.33
270.49,26.33
270.49,26.33
270.49,26.33
270.49,26.33
270.49,26.33
270.49,26.33
270.49,26.33
270.49,26.33
270.49,26.33
280.75,23.61
280.75,23.61
280.75,23.61
280.75,23.61
280.75,23.61
280.75,23.61
280.75,23.61
280.75,23.61
280.75,23.61
280.75,23.61
254.76,3.4
254.76,3.4
254.76,3.4
254.76,3.4
254.76,3.4
254.76,3.4
254.76,3.4
254.76,3.4
254.76,3.4
254.76,3.4
261.14,18.83
261.14,18.83
261.14,18.83
261.14,18.83
261.14,18.83
261.14,18.83
261.14,18.83
261.14,18.83
261.14,18.83
261.14,18.83
261.48,15.28
261.48,15.28
261.48,15.28
261.48,15.28
261.48,15.28
261.48,15.28
261.48,15.28
261.48,15.28
261.48,15.28
261.48,15.28
264.0,24.84
264.0,24.84
264.0,24.84
264.0,24.84
264.0,24.84
264.0,24.84
264.0,24.84
264.0,24.84
264.0,24.84
264.0,24.84
257.63,5.31
257.63,5.31
257.63,5.31
257.63,5.31
257.63,5.31
257.63,5.31
257.63,5.31
257.63,5.31
257.63,5.31
257.63,5.31
271.95,7.95
271.95,7.95
271.95,7.95
271.95,7.95
271.95,7.95
271.95,7.95
271.95,7.95
271.95,7.95
271.95,7.95
271.95,7.95
278.86,43.53
278.86,43.53
278.86,43.53
278.86,43.53
278.86,43.53
278.86,43.53
278.86,43.53
278.86,43.53
278.86,43.53
278.86,43.53
274.34,25.6
274.34,25.6
274.34,25.6
274.34,25.6
274.34,25.6
274.34,25.6
274.34,25.6
274.34,25.6
274.34,25.6
274.34,25.6
254.26,12.01
254.26,12.01
254.26,12.01
254.26,12.01
254.26,12.01
254.26,12.01
254.26,12.01
254.26,12.01
254.26,12.01
254.26,12.01
277.82,21.4
277.82,21.4
277.82,21.4
277.82,21.4
277.82,21.4
277.82,21.4
277.82,21.4
277.82,21.4
277.82,21.4
277.82,21.4
277.64,21.22
277.64,21.22
277.64,21.22
277.64,21.22
277.64,21.22
277.64,21.22
277.64,21.22
277.64,21.22
277.64,21.22
277.64,21.22
249.15,16.9
249.15,16.9
249.15,16.9
249.15,16.9
249.15,16.9
249.15,16.9
249.15,16.9
249.15,16.9
249.15,16.9
249.15,16.9
252.23,11.12
252.23,11.12
252.23,11.12
252.23,11.12
252.23,11.12
252.23,11.12
252.23,11.12
252.23,11.12
252.23,11.12
252.23,11.12
278.09,13.64
278.09,13.64
278.09,13.64
278.09,13.64
278.09,13.64
278.09,13.64
278.09,13.64
278.09,13.64
278.09,13.64
278.09,13.64
274.35,28.03
274.35,28.03
274.35,28.03
274.35,28.03
274.35,28.03
274.35,28.03
274.35,28.03
274.35,28.03
274.35,28.03
274.35,28.03
261.08,9.29
261.08,9.29
261.08,9.29
261.08,9.29
261.08,9.29
261.08,9.29
261.08,9.29
261.08,9.29
261.08,9.29
261.08,9.29
286.63,36.38
286.63,36.38
286.63,36.38
286.63,36.38
286.63,36.38
286.63,36.38
286.63,36.38
286.63,36.38
286.63,36.38
286.63,36.38
270.53,19.95
270.53,19.95
270.53,19.95
270.53,19.95
270.53,19.95
270.53,19.95
270.53,19.95
270.53,19.95
270.53,19.95
270.53,19.95
252.17,8.28
252.17,8.28
252.17,8.28
252.17,8.28
252.17,8.28
252.17,8.28
252.17,8.28
252.17,8.28
252.17,8.28
252.17,8.28
257.06,1.48
257.06,1.48
257.06,1.48
257.06,1.48
257.06,1.48
257.06,1.48
